name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
AutoPET_0410759456_20805,0.5363990664482117,0.8035372495651245,0.9470054507255554,0.9579173922538757,0.9593079686164856,0.6664290428161621,0.8022327423095703,0.9641756415367126,0.8731899261474609
AutoPET_07b7e9abfc_08717,0.7565194964408875,0.8602893948554993,0.796423077583313,0.8318755030632019,0.9333639144897461,0.7555860877037048,0.3558519184589386,0.7336134314537048,0.9125300645828247
AutoPET_0011f3deaf_10445,0.6444554328918457,0.5081576108932495,0.9433286190032959,0.9513484835624695,0.9599817991256714,0.8441934585571289,0.5863586664199829,0.9558247923851013,0.9329813122749329
AutoPET_0410759456_75415,0.7126064896583557,0.870972216129303,0.9357566833496094,0.9598950743675232,0.9547039270401001,0.7284095883369446,0.7597167491912842,0.9611620903015137,0.9355481266975403
AutoPET_0af7ffe12a_96698,0.8857582211494446,,0.9580338597297668,0.9489863514900208,0.9679176807403564,0.006957233417779207,0.8513548970222473,0.9684987664222717,0.8492754101753235
AutoPET_099b3fd402_84728,0.3974270820617676,0.8463306427001953,0.013968557119369507,0.8687000274658203,0.6999587416648865,0.001877757953479886,0.1448616087436676,0.4370884299278259,0.70525723695755
AutoPET_05bed31780_09401,0.6190142631530762,0.8908126950263977,0.8942884802818298,0.8638806343078613,0.9677030444145203,0.9280481338500977,0.7545434832572937,0.9742060899734497,0.9535236954689026
AutoPET_04606080a0_22538,0.7292040586471558,0.8557140827178955,0.8884768486022949,0.8918551802635193,0.953819751739502,0.8223679065704346,0.8943749666213989,0.8721606731414795,0.8559665083885193
AutoPET_08198c4f0c_57428,0.9280890822410583,0.8735531568527222,0.9448058009147644,0.9567158818244934,0.9554885029792786,0.8618648648262024,0.8540599346160889,0.9135816693305969,0.9398087859153748
AutoPET_06e7c24059_97021,0.9141756892204285,0.8842953443527222,0.9631862640380859,0.9676188230514526,0.9614092707633972,0.8330342173576355,0.8937957882881165,0.9442737698554993,0.9183163642883301
AutoPET_0b98dbe00d_83616,0.9188242554664612,0.797691285610199,0.960483729839325,0.9629446864128113,0.9660594463348389,0.8886513710021973,0.8038761019706726,0.968247652053833,0.9601412415504456
AutoPET_0143bab87a_33529,0.8955066800117493,0.8865547776222229,0.9269075393676758,0.9199047684669495,0.962117612361908,0.8397497534751892,0.8595089912414551,0.9549190402030945,0.8368206024169922
AutoPET_0168f65af8_82224,0.899278461933136,0.9239181876182556,0.9454514980316162,0.9566379189491272,0.9662391543388367,0.8867415189743042,0.9154810309410095,0.962081253528595,0.931551456451416
AutoPET_05808cf24e_91344,0.866176187992096,0.9126308560371399,0.8485681414604187,0.9642421007156372,0.9588826298713684,0.8798378109931946,0.8107600808143616,0.9745779633522034,0.9445748329162598
AutoPET_01140d52d8_56839,0.8264229893684387,0.9200901985168457,0.9451584815979004,0.9344196319580078,0.9671778678894043,0.8903954029083252,0.8703108429908752,0.9572486281394958,0.9545208811759949
AutoPET_04ab5c61c9_42241,0.03626996651291847,0.8536373376846313,0.894355833530426,0.9485901594161987,0.9442418813705444,0.7507288455963135,0.1984778195619583,0.867366373538971,0.9196386933326721
AutoPET_098c4b7b87_71743,0.5468699932098389,0.14766336977481842,0.8967105746269226,0.38244858384132385,0.9074947237968445,0.08635346591472626,0.6084654927253723,0.8229895234107971,0.4966009855270386
AutoPET_0b57b247b6_42966,0.3505423665046692,0.46322834491729736,0.9076789021492004,0.8946804404258728,0.958777666091919,0.8171759843826294,0.7528872489929199,0.9507433176040649,0.9185775518417358
AutoPET_05d5a79faf_20586,0.665806770324707,0.1666666716337204,0.9621579647064209,0.959729790687561,0.9669414162635803,0.893045961856842,0.7777292728424072,0.9600138664245605,0.948061466217041
AutoPET_07574bfa00_91235,0.08191580325365067,0.9021756649017334,0.9102440476417542,0.7602983117103577,0.9571291208267212,0.7058621644973755,0.35940155386924744,0.8819552063941956,0.9295185208320618
AutoPET_0dbf2c2731_07954,0.8742532134056091,0.9129345417022705,0.9621813893318176,0.9628976583480835,0.95998615026474,0.8653578758239746,0.8374990820884705,0.9315182566642761,0.9479432702064514
AutoPET_0fa313309d_29055,0.9041787385940552,0.7668259143829346,0.7615429162979126,0.6004506349563599,0.966853141784668,0.834090530872345,0.8483085632324219,0.9678360819816589,0.9379426836967468
AutoPET_0e9a98ecda_36915,0.9101074934005737,0.8472455739974976,0.9629039168357849,0.9639166593551636,0.9656999707221985,0.8484785556793213,0.8623363971710205,0.9603890180587769,0.9591237902641296
AutoPET_1019ae8551_62131,0.8812076449394226,0.8624792695045471,0.8145188093185425,0.7866787910461426,0.957388699054718,0.8885030746459961,0.897960901260376,0.9335334300994873,0.8497013449668884
AutoPET_0e2034240b_08517,0.8326228857040405,0.746559202671051,0.9664631485939026,0.9641728401184082,0.9563239812850952,0.7067264318466187,0.6988087296485901,0.9641973376274109,0.7175006866455078
AutoPET_14929994cf_47251,0.886629581451416,,0.9434172511100769,0.9399954676628113,0.969261646270752,0.9075515270233154,0.88994961977005,0.9630424976348877,0.9415806531906128
AutoPET_1285b86bea_49419,0.7994799613952637,0.0,0.9432991147041321,0.9480025768280029,0.9738713502883911,0.6013903617858887,0.8872033357620239,0.877058207988739,0.9140464067459106
AutoPET_13d0984c93_48750,0.8495391011238098,0.8441218733787537,0.9546893239021301,0.9560061693191528,0.96470046043396,0.8845851421356201,0.8859155178070068,0.9619148969650269,0.9356585741043091
AutoPET_0c13e4df10_89759,0.7864254713058472,0.8786468505859375,0.9644020199775696,0.9647219181060791,0.9658177495002747,0.8868193626403809,0.8849117159843445,0.9636068344116211,0.8905063271522522
AutoPET_12025abab5_18831,0.9243628978729248,0.8986421227455139,0.9565794467926025,0.9635836482048035,0.9681963324546814,0.853117048740387,0.900320291519165,0.9683830738067627,0.9513154625892639
AutoPET_0fa313309d_74496,0.8842906951904297,0.8278889060020447,0.9227346181869507,0.921002209186554,0.9668455719947815,0.7730046510696411,0.8636865019798279,0.9651769995689392,0.9397554397583008
AutoPET_11e258cc1f_87979,0.43059825897216797,0.8021599054336548,0.9283772706985474,0.9249144196510315,0.9512364268302917,0.8066834807395935,0.5853614211082458,0.9282802939414978,0.9354246854782104
AutoPET_15a205ffcc_93089,0.8916273713111877,0.013852525502443314,0.7551605701446533,0.5595414042472839,0.7710444331169128,0.7215491533279419,0.5820746421813965,0.922620952129364,0.792542040348053
AutoPET_15f4b7254f_44296,0.6167155504226685,0.9123682379722595,0.9580336213111877,0.9601775407791138,0.9648891091346741,0.8917170166969299,0.8293818235397339,0.9651091694831848,0.9464837908744812
AutoPET_1472967bef_48645,0.9334471821784973,0.8233130574226379,0.9500522017478943,0.964466392993927,0.9586750268936157,0.8925372958183289,0.8665772676467896,0.9532752633094788,0.9678501486778259
AutoPET_1781ba966c_99061,0.8042677640914917,0.2659892439842224,0.9214521050453186,0.9105061292648315,0.9660375118255615,0.8801377415657043,0.8706291317939758,0.9502140879631042,0.9521132111549377
AutoPET_182bdeba22_88669,0.7302982211112976,0.8366362452507019,0.9564360976219177,0.9526987671852112,0.9623829126358032,0.897398829460144,0.785710871219635,0.9383360147476196,0.9348755478858948
AutoPET_14c4d2c208_60478,0.8472353219985962,0.6708986759185791,0.9620292782783508,0.9613440036773682,0.9688652753829956,0.8188733458518982,0.8948755264282227,0.9679384231567383,0.8990582227706909
AutoPET_1774857f8e_33663,0.8856326937675476,0.0,0.9566159248352051,0.962242603302002,0.9667345881462097,0.8918851613998413,0.7731184363365173,0.9666038155555725,0.9474643468856812
AutoPET_16cdbc8689_33251,0.6807839870452881,0.26787063479423523,0.8555904030799866,0.8673940896987915,0.9403252005577087,0.7166740894317627,0.6159791350364685,0.7571645379066467,0.8421763181686401
AutoPET_1956667fce_90464,0.8708788156509399,0.8476874828338623,0.9460774660110474,0.9473617076873779,0.962384819984436,0.804513692855835,0.863676905632019,0.9570208191871643,0.9381695985794067
