name,aorta,gall_bladder,kidney_left,kidney_right,liver,pancreas,postcava,spleen,stomach
s0000,nan,nan,nan,nan,nan,nan,nan,nan,nan
s0025,nan,nan,nan,nan,nan,nan,nan,nan,nan
s0003,nan,nan,nan,nan,nan,nan,nan,nan,nan
s0002,nan,nan,nan,nan,nan,nan,nan,nan,nan
s0012,0.8673793077468872,nan,0.9500777125358582,0.9480385184288025,0.9554620981216431,0.6504031419754028,0.891725480556488,0.9788733124732971,0.6561571359634399
s0009,0.8787165880203247,0.8027470707893372,0.9488716721534729,0.9595155715942383,0.9725141525268555,0.769948422908783,0.892609179019928,0.9582836627960205,0.9237261414527893
s0001,0.8958738446235657,nan,0.9670364856719971,0.9672686457633972,0.9702228307723999,0.8953544497489929,0.8791105151176453,0.9813393354415894,0.9656359553337097
s0021,0.6280307769775391,nan,nan,nan,nan,nan,nan,nan,nan
s0006,0.9292515516281128,0.9179790019989014,0.9560731649398804,0.9651570320129395,0.9806177020072937,0.9068559408187866,0.9435181021690369,0.975676417350769,0.9236706495285034
s0019,0.9200232028961182,0.899917721748352,0.9337864518165588,0.9411749243736267,0.9682889580726624,0.9242303371429443,0.6405186653137207,0.9758938550949097,0.958830714225769
s0010,0.5971772074699402,0.9359326362609863,0.9564734101295471,0.9411816596984863,0.9664004445075989,0.9417963624000549,0.8827890753746033,0.9811789989471436,0.9601852297782898
s0013,0.9303986430168152,nan,0.9084874987602234,0.9444537162780762,0.9721580743789673,0.9250142574310303,0.6886180639266968,0.9804145097732544,0.9644351005554199
s0014,0.8971894383430481,nan,0.9555264711380005,0.9648953080177307,0.9585888981819153,0.8185334801673889,0.7309776544570923,0.9819247126579285,0.7427595257759094
s0004,0.9312202334403992,0.6741184592247009,0.9225710034370422,0.9207033514976501,0.9041559100151062,0.885730504989624,0.8127164244651794,0.9783873558044434,0.8849324584007263
s0016,0.6349949836730957,nan,0.9124707579612732,0.9422751665115356,0.9715972542762756,0.9040829539299011,0.6103362441062927,0.9823893308639526,0.9556671977043152
s0015,0.6904259920120239,0.8340901136398315,0.9602773785591125,0.9653826951980591,0.9397783875465393,0.5991535782814026,0.6255823373794556,0.9827302098274231,0.9283844828605652
s0022,0.9439148902893066,0.8898842334747314,0.9443668723106384,0.9497581720352173,0.9774863719940186,0.8350895643234253,0.9098265767097473,0.9825546741485596,0.9522985816001892
s0036,0.0,nan,nan,nan,nan,nan,nan,nan,nan
s0011,0.6582413911819458,0.937359631061554,0.9528701305389404,0.944377601146698,0.9711378812789917,0.926747739315033,0.8045921921730042,0.959345281124115,0.9578837752342224
s0028,0.9202657341957092,0.8243770599365234,0.9579062461853027,0.9556077718734741,0.945446789264679,0.9110040664672852,0.7736701965332031,0.9310368299484253,0.9417828917503357
s0032,0.9534463882446289,nan,0.9238547682762146,nan,0.5455736517906189,nan,0.525110125541687,0.7017329335212708,0.0
s0035,0.33685338497161865,nan,nan,nan,nan,nan,nan,nan,nan
s0044,0.0,nan,nan,nan,nan,nan,nan,nan,nan
s0024,0.3562576174736023,0.9394338726997375,0.9366551637649536,0.9484425783157349,0.976265549659729,0.8488930463790894,0.6955870985984802,0.9779976606369019,0.9730292558670044
s0037,0.5812256336212158,nan,0.7002525925636292,nan,0.9466276168823242,0.6138613820075989,0.4623059928417206,0.8873389959335327,0.1067267507314682
s0030,0.8149281144142151,0.9575408101081848,0.9481955766677856,0.9378997087478638,0.9743015170097351,0.8917673230171204,0.7386999130249023,0.9839202165603638,0.9680838584899902
s0029,0.8554589748382568,0.8234711289405823,0.9435195326805115,0.9569042921066284,0.8971240520477295,0.8605730533599854,0.932165265083313,0.9821446537971497,0.955445408821106
s0043,nan,nan,nan,nan,nan,nan,nan,nan,nan
s0031,0.7086839079856873,0.8240365982055664,0.9526168704032898,0.759070873260498,0.9754906296730042,0.9043660759925842,0.5111654996871948,0.9775863289833069,0.9567541480064392
s0039,0.9512394666671753,0.7557783126831055,0.9601725339889526,0.960274875164032,0.9727928638458252,0.9067158699035645,0.9333196878433228,0.9503096342086792,0.9610396027565002
s0034,0.9173869490623474,nan,0.8001825213432312,0.9429562091827393,0.9739134907722473,0.8649104237556458,0.4661060571670532,nan,0.9499609470367432
s0038,0.8905200362205505,0.9219512343406677,0.9715978503227234,0.9685723781585693,0.9726057648658752,0.7559100985527039,0.9560374617576599,0.9578202366828918,0.9213387966156006
s0045,0.4100525677204132,0.8430749773979187,0.9615256190299988,0.9602016806602478,0.9755038619041443,0.8760885000228882,0.7540143132209778,0.9865091443061829,0.9633579850196838
s0046,0.7312965989112854,0.7760097980499268,0.3687828481197357,0.0,0.9779222011566162,0.9357456564903259,0.5637242794036865,0.9762632846832275,0.971183180809021
s0056,nan,nan,nan,nan,nan,nan,nan,nan,nan
s0048,0.8932734727859497,nan,0.9461424946784973,0.9605388641357422,0.9588509798049927,0.875657320022583,0.8977605104446411,0.977920651435852,0.9343461990356445
s0040,0.7154485583305359,0.9347244501113892,0.9692363142967224,0.9588634967803955,0.9780782461166382,0.9117969870567322,0.9308568835258484,0.981695830821991,0.9623061418533325
s0042,0.7547131180763245,0.9406114816665649,0.9489479064941406,0.9365943670272827,0.9737793207168579,0.937847375869751,0.9365859031677246,0.9844016432762146,0.9744520783424377
s0049,0.3295646011829376,nan,0.8891220092773438,0.6562691926956177,0.9526249170303345,0.8259917497634888,0.9138093590736389,0.9806973338127136,0.9578558206558228
s0067,0.5374129414558411,nan,nan,nan,0.14457830786705017,nan,0.0,nan,nan
s0063,0.0,nan,nan,nan,nan,nan,nan,nan,nan
s0061,0.04034959897398949,nan,nan,nan,nan,nan,nan,nan,nan
s0052,0.6213552951812744,0.9145512580871582,0.9410481452941895,0.8375204801559448,0.8516830801963806,0.9153382778167725,0.8018087148666382,0.0,0.9269659519195557
s0050,0.7722172141075134,0.9414927959442139,0.9674530625343323,0.9618456363677979,0.9752895832061768,0.9105215072631836,0.7748122811317444,0.9783579707145691,0.9685779213905334
s0062,0.8990084528923035,nan,0.0,0.0,0.0,nan,0.878928542137146,nan,nan
s0054,0.786840558052063,0.918902575969696,0.9526430368423462,0.9366436004638672,0.9687039852142334,0.9185524582862854,0.6614236831665039,0.9773303866386414,0.9762588739395142
s0066,0.7390676140785217,0.8952488899230957,0.9076744318008423,0.9521158337593079,0.9765734076499939,0.8247354030609131,0.8648145794868469,0.9629202485084534,0.9248196482658386
s0057,0.4835507273674011,0.7653020024299622,0.9073578715324402,0.9490061402320862,0.8952410221099854,0.9141497611999512,0.8818054795265198,0.0,0.9636614918708801
s0068,0.5324534177780151,0.8166072368621826,0.6343324780464172,0.9407780766487122,0.9499756097793579,0.42608317732810974,0.6992413401603699,0.8177601099014282,0.4779230058193207
s0058,0.5934805274009705,0.7787896990776062,0.9436432719230652,0.9518077373504639,0.9375843405723572,0.9072898030281067,0.8892492651939392,0.9713457822799683,0.9338048696517944
s0059,0.9438602328300476,0.435625284910202,0.9407866597175598,0.9463786482810974,0.9615572690963745,0.5573082566261292,0.8298971056938171,0.8658527135848999,0.8962026834487915
s0053,0.8982760906219482,0.9569554924964905,0.9650159478187561,0.9693188667297363,0.9794970154762268,0.937610924243927,0.7193782925605774,0.9802142977714539,0.9744991660118103
s0069,0.9034693837165833,0.9557540416717529,0.9595628380775452,0.9651880860328674,0.9604687094688416,0.8100387454032898,0.8725185990333557,0.9220393896102905,0.9566168189048767
s0065,0.7510396242141724,0.877851665019989,0.9470850825309753,0.950310468673706,0.9742818474769592,0.8343703746795654,0.7889060378074646,0.9585568904876709,0.9691585302352905
s0074,0.0,nan,nan,nan,nan,nan,0.0,nan,nan
s0071,0.7808545231819153,nan,0.9562052488327026,0.950693666934967,0.9762281179428101,0.8570894598960876,0.9443084001541138,0.982937753200531,0.9778860211372375
s0075,0.6374652981758118,0.9089123010635376,0.9220471978187561,0.9021557569503784,0.9703724980354309,0.9319376945495605,0.9271213412284851,0.9753174185752869,0.940538227558136
s0077,0.6588067412376404,nan,0.9486498832702637,0.9398661851882935,0.959808349609375,0.9007093906402588,0.9076016545295715,0.9761562943458557,0.9538356065750122
s0081,nan,nan,nan,nan,nan,nan,nan,nan,nan
s0070,0.8985075354576111,0.9123303890228271,0.97568279504776,0.9666155576705933,0.9794396162033081,0.8624228835105896,0.9164479374885559,0.9613620638847351,0.9363585710525513
s0085,0.4785222113132477,nan,nan,nan,0.9626538753509521,nan,0.4790443480014801,0.9791997075080872,0.9128624796867371
s0079,0.0,nan,nan,nan,nan,nan,nan,nan,nan
